Timestamp,Temperature (2m),Humidity (2m),PAR Radiation (2m),Temperature (-0.25m),Soil moisture (-0.25m),Temperature (-0.55m),Soil moisture (-0.55m),Station
2010-08-22 19:00:00,23.37,72.52,1.95,16.6,11.24,15.81,8.99,2
2010-08-22 20:00:00,22.11,78.22,0.81,16.64,11.22,15.82,8.98,2
2010-08-22 21:00:00,21.04,82.25,0.8,16.68,11.21,15.82,8.97,2
2010-08-22 22:00:00,20.05,88.14,0.85,16.72,11.2,15.83,8.97,2
2010-08-22 23:00:00,19.13,95.36,0.81,16.75,11.19,15.84,8.96,2
2010-08-23 00:00:00,18.8,96.69,0.83,16.77,11.18,15.85,8.96,2
2010-08-23 01:00:00,18.55,97.45,0.82,16.79,11.18,15.86,8.94,2
2010-08-23 02:00:00,18.07,99.0,0.85,16.8,11.17,15.88,8.94,2
2010-08-23 03:00:00,17.97,99.51,0.83,16.82,11.16,15.89,8.94,2
2010-08-23 04:00:00,17.59,99.83,0.83,16.82,11.16,15.91,8.93,2
2010-08-23 05:00:00,17.4,100.38,0.93,16.83,11.15,15.92,8.93,2
2010-08-23 06:00:00,17.51,100.69,2.08,16.83,11.14,15.93,8.93,2
2010-08-23 07:00:00,17.69,100.5,4.88,16.82,11.14,15.95,8.93,2
2010-08-23 08:00:00,18.16,98.61,12.51,16.82,11.14,15.96,8.93,2
2010-08-23 09:00:00,19.29,93.83,34.23,16.81,11.13,15.98,8.93,2
2010-08-23 10:00:00,20.74,86.56,27.3,16.8,11.12,16.0,8.92,2
2010-08-23 11:00:00,22.17,79.42,48.28,16.8,11.1,16.01,8.92,2
2010-08-23 12:00:00,22.93,75.58,26.68,16.8,11.07,16.03,8.9,2
2010-08-23 13:00:00,22.1,79.94,12.57,16.81,11.03,16.04,8.88,2
2010-08-23 14:00:00,21.24,86.41,9.93,16.82,11.01,16.04,8.88,2
2010-08-23 15:00:00,18.77,98.86,11.06,16.84,10.99,16.04,8.87,2
2010-08-23 16:00:00,19.55,100.05,18.95,16.85,10.99,16.05,8.86,2
2010-08-23 17:00:00,20.35,97.13,11.13,16.86,10.98,16.05,8.86,2
2010-08-23 18:00:00,20.65,95.17,8.02,16.87,10.97,16.06,8.86,2
2010-08-23 19:00:00,20.69,91.81,1.71,16.88,10.98,16.07,8.85,2
2010-08-23 20:00:00,20.37,92.49,0.86,16.9,10.96,16.08,8.85,2
2010-08-23 21:00:00,20.59,89.74,0.83,16.91,10.96,16.09,8.85,2
2010-08-23 22:00:00,20.44,89.75,0.83,16.92,10.95,16.09,8.84,2
2010-08-23 23:00:00,20.1,90.84,0.83,16.93,10.95,16.1,8.84,2
2010-08-24 00:00:00,19.81,90.95,0.83,16.94,10.94,16.11,8.84,2
2010-08-24 01:00:00,19.19,92.89,0.83,16.95,10.94,16.12,8.84,2
2010-08-24 02:00:00,18.48,94.89,0.83,16.96,10.94,16.12,8.83,2
2010-08-24 03:00:00,17.87,94.17,0.82,16.97,10.93,16.13,8.82,2
2010-08-24 04:00:00,17.24,93.73,0.83,16.97,10.92,16.14,8.82,2
2010-08-24 05:00:00,16.91,92.32,0.88,16.97,10.91,16.14,8.82,2
2010-08-24 06:00:00,17.35,90.73,1.83,16.97,10.91,16.15,8.81,2
2010-08-24 07:00:00,17.88,85.08,5.61,16.96,10.91,16.16,8.81,2
2010-08-24 08:00:00,18.35,82.72,13.51,16.95,10.89,16.17,8.81,2
2010-08-24 09:00:00,18.92,76.35,21.46,16.94,10.88,16.18,8.8,2
2010-08-24 10:00:00,18.89,72.02,28.08,16.93,10.85,16.19,8.79,2
2010-08-24 11:00:00,19.59,64.18,51.3,16.93,10.82,16.19,8.77,2
2010-08-24 12:00:00,19.76,60.9,30.58,16.92,10.78,16.2,8.76,2
2010-08-24 13:00:00,20.21,59.0,27.7,16.92,10.73,16.21,8.74,2
2010-08-24 14:00:00,20.55,59.54,32.26,16.91,10.69,16.21,8.72,2
2010-08-24 15:00:00,20.37,56.61,32.88,16.91,10.65,16.22,8.7,2
2010-08-24 16:00:00,20.59,49.59,24.99,16.91,10.61,16.22,8.68,2
2010-08-24 17:00:00,20.07,53.13,13.76,16.91,10.56,16.22,8.66,2
2010-08-24 18:00:00,19.19,60.31,8.53,16.91,10.52,16.22,8.65,2
2010-08-24 19:00:00,18.71,56.67,3.52,16.91,10.5,16.22,8.64,2
2010-08-24 20:00:00,16.73,65.55,0.89,16.91,10.47,16.22,8.63,2
2010-08-24 21:00:00,14.75,72.81,0.86,16.91,10.46,16.21,8.62,2
2010-08-24 22:00:00,14.79,65.52,0.86,16.9,10.46,16.21,8.61,2
2010-08-24 23:00:00,14.63,63.6,0.88,16.89,10.45,16.21,8.59,2
2010-08-25 00:00:00,15.01,62.12,0.86,16.87,10.43,16.21,8.6,2
2010-08-25 01:00:00,15.6,63.25,0.87,16.85,10.44,16.21,8.59,2
2010-08-25 02:00:00,14.4,69.61,0.85,16.83,10.43,16.21,8.6,2
2010-08-25 03:00:00,13.54,73.25,0.89,16.8,10.41,16.21,8.59,2
2010-08-25 04:00:00,13.17,76.63,0.88,16.76,10.41,16.21,8.57,2
2010-08-25 05:00:00,13.39,77.2,0.95,16.73,10.41,16.2,8.58,2
2010-08-25 06:00:00,13.62,78.31,2.46,16.7,10.4,16.2,8.56,2
2010-08-25 07:00:00,14.15,78.14,6.43,16.66,10.39,16.2,8.57,2
2010-08-25 08:00:00,14.83,76.11,9.89,16.62,10.38,16.2,8.56,2
2010-08-25 09:00:00,15.6,72.71,20.34,16.59,10.37,16.2,8.55,2
2010-08-25 10:00:00,16.35,68.8,24.52,16.55,10.34,16.19,8.54,2
2010-08-25 11:00:00,16.93,66.1,36.65,16.52,10.3,16.19,8.52,2
2010-08-25 12:00:00,17.52,63.05,38.9,16.49,10.27,16.18,8.5,2
2010-08-25 13:00:00,17.99,59.81,29.31,16.47,10.22,16.18,8.48,2
2010-08-25 14:00:00,18.39,61.07,29.82,16.45,10.19,16.17,8.46,2
2010-08-25 15:00:00,18.14,62.45,21.12,16.43,10.15,16.16,8.45,2
2010-08-25 16:00:00,18.33,61.76,16.07,16.41,10.11,16.15,8.43,2
2010-08-25 17:00:00,18.54,59.01,15.77,16.4,10.06,16.14,8.41,2
2010-08-25 18:00:00,18.16,60.85,8.32,16.39,10.02,16.13,8.4,2
2010-08-25 19:00:00,17.37,64.41,2.28,16.38,10.0,16.12,8.38,2
2010-08-25 20:00:00,16.26,69.5,0.86,16.37,9.98,16.1,8.37,2
2010-08-25 21:00:00,15.48,75.33,0.86,16.36,9.97,16.09,8.37,2
2010-08-25 22:00:00,14.98,78.16,0.87,16.36,9.95,16.07,8.37,2
2010-08-25 23:00:00,14.12,83.17,0.88,16.34,9.96,16.06,8.37,2
2010-08-26 00:00:00,13.11,87.72,0.89,16.33,9.94,16.05,8.36,2
2010-08-26 01:00:00,12.35,91.74,0.87,16.32,9.95,16.03,8.36,2
2010-08-26 02:00:00,11.73,93.86,0.87,16.3,9.94,16.02,8.35,2
2010-08-26 03:00:00,11.89,94.98,0.9,16.28,9.95,16.01,8.34,2
2010-08-26 04:00:00,12.66,91.75,0.9,16.25,9.95,16.0,8.34,2
2010-08-26 05:00:00,12.85,92.25,0.9,16.23,9.93,16.0,8.34,2
2010-08-26 06:00:00,12.46,97.66,1.55,16.2,9.94,15.99,8.34,2
2010-08-26 07:00:00,12.51,99.57,3.9,16.17,9.93,15.98,8.34,2
2010-08-26 08:00:00,13.4,100.04,8.19,16.14,9.93,15.98,8.33,2
2010-08-26 09:00:00,13.4,100.04,8.19,16.14,9.93,15.98,8.33,2
2010-08-26 10:00:00,13.98,98.49,14.2,16.1,9.93,15.97,8.32,2
2010-08-26 11:00:00,14.73,96.27,22.22,16.08,9.93,15.95,8.31,2
2010-08-26 12:00:00,15.13,93.51,11.61,16.05,9.92,15.94,8.32,2
2010-08-26 13:00:00,14.7,97.56,8.5,16.04,9.9,15.93,8.31,2
2010-08-26 14:00:00,14.79,99.86,8.93,16.02,9.91,15.92,8.3,2
2010-08-26 15:00:00,14.9,100.26,8.69,16.01,9.89,15.91,8.3,2
2010-08-26 16:00:00,15.13,100.95,4.67,15.99,9.9,15.89,8.3,2
2010-08-26 17:00:00,15.11,101.25,2.64,15.99,9.89,15.88,8.3,2
2010-08-26 18:00:00,15.07,101.48,3.97,15.98,9.9,15.87,8.29,2
2010-08-26 19:00:00,15.03,101.65,1.38,15.97,9.9,15.86,8.29,2
2010-08-26 20:00:00,14.9,101.83,0.86,15.96,9.89,15.85,8.29,2
2010-08-26 21:00:00,14.78,101.97,0.84,15.96,9.91,15.84,8.29,2
2010-08-26 22:00:00,14.74,102.1,0.84,15.95,9.9,15.83,8.28,2
2010-08-26 23:00:00,14.65,102.2,0.86,15.94,9.9,15.81,8.29,2
2010-08-27 00:00:00,14.62,102.32,0.88,15.94,9.89,15.8,8.28,2
2010-08-27 01:00:00,14.59,102.4,0.86,15.93,9.9,15.79,8.28,2
2010-08-27 02:00:00,14.64,102.5,0.86,15.92,9.89,15.78,8.28,2
2010-08-27 03:00:00,14.63,102.52,0.87,15.91,9.89,15.78,8.28,2
2010-08-27 04:00:00,14.61,102.59,0.87,15.91,9.9,15.77,8.28,2
2010-08-27 05:00:00,14.69,102.65,0.85,15.9,9.9,15.76,8.28,2
2010-08-27 06:00:00,14.7,102.71,0.99,15.89,9.9,15.75,8.27,2
2010-08-27 07:00:00,14.74,102.8,1.28,15.88,9.9,15.75,8.27,2
2010-08-27 08:00:00,14.97,102.88,3.48,15.87,10.34,15.74,8.26,2
2010-08-27 09:00:00,15.33,102.92,4.25,15.86,11.71,15.73,8.26,2
2010-08-27 10:00:00,15.9,102.9,6.19,15.85,12.38,15.73,8.26,2
2010-08-27 11:00:00,15.17,102.79,12.79,15.84,12.71,15.72,8.26,2
2010-08-27 12:00:00,15.14,102.93,10.27,15.83,13.02,15.71,8.27,2
2010-08-27 13:00:00,14.89,102.88,8.04,15.82,13.2,15.7,8.26,2
2010-08-27 14:00:00,14.8,102.88,8.42,15.82,13.31,15.69,8.25,2
2010-08-27 15:00:00,14.81,102.7,4.86,15.82,13.36,15.68,8.26,2
2010-08-27 16:00:00,14.83,102.64,4.9,15.82,13.4,15.68,8.26,2
2010-08-27 17:00:00,14.89,102.58,4.52,15.81,13.42,15.67,8.25,2
2010-08-27 18:00:00,14.57,102.58,2.28,15.81,13.43,15.66,8.26,2
2010-08-27 19:00:00,14.45,102.64,1.36,15.81,13.43,15.66,8.24,2
2010-08-27 20:00:00,14.29,102.66,0.86,15.8,13.43,15.65,8.25,2
2010-08-27 21:00:00,13.88,102.63,0.86,15.8,13.43,15.64,8.24,2
2010-08-27 22:00:00,13.55,102.63,0.86,15.79,13.42,15.63,8.23,2
2010-08-27 23:00:00,13.23,102.69,0.85,15.79,13.42,15.63,8.23,2
2010-08-28 00:00:00,13.17,102.73,0.86,15.78,13.41,15.62,8.25,2
2010-08-28 01:00:00,12.99,102.74,0.85,15.77,13.39,15.61,8.24,2
2010-08-28 02:00:00,12.74,102.78,0.89,15.76,13.38,15.61,8.24,2
2010-08-28 03:00:00,12.55,102.66,0.88,15.74,13.37,15.6,8.24,2
2010-08-28 04:00:00,12.19,102.43,0.87,15.73,13.37,15.6,8.23,2
2010-08-28 05:00:00,11.97,102.21,0.9,15.71,13.36,15.59,8.22,2
2010-08-28 06:00:00,12.05,102.31,2.22,15.69,13.34,15.58,8.23,2
2010-08-28 07:00:00,12.19,102.36,6.72,15.68,13.34,15.57,8.23,2
2010-08-28 08:00:00,12.52,101.93,9.03,15.66,13.32,15.57,8.23,2
2010-08-28 09:00:00,12.68,99.3,10.92,15.63,13.32,15.56,8.22,2
2010-08-28 10:00:00,13.26,93.62,20.94,15.62,13.3,15.56,8.22,2
2010-08-28 11:00:00,14.13,89.0,21.48,15.6,13.28,15.55,8.23,2
2010-08-28 12:00:00,14.26,86.63,23.63,15.58,13.26,15.55,8.22,2
2010-08-28 13:00:00,14.82,81.96,31.5,15.57,13.23,15.54,8.21,2
2010-08-28 14:00:00,14.7,79.14,20.53,15.55,13.19,15.54,8.2,2
2010-08-28 15:00:00,14.31,86.41,29.93,15.54,13.16,15.52,8.19,2
2010-08-28 16:00:00,14.65,76.94,8.7,15.53,13.13,15.52,8.18,2
2010-08-28 17:00:00,12.29,94.67,13.87,15.53,13.1,15.5,8.16,2
2010-08-28 18:00:00,13.03,96.97,7.81,15.52,13.08,15.49,8.16,2
2010-08-28 19:00:00,12.61,97.73,1.96,15.51,13.06,15.48,8.15,2
2010-08-28 20:00:00,11.35,98.99,0.9,15.5,13.04,15.47,8.17,2
2010-08-28 21:00:00,10.32,98.75,0.89,15.49,13.02,15.46,8.15,2
2010-08-28 22:00:00,9.79,99.36,0.87,15.48,13.01,15.44,8.16,2
2010-08-28 23:00:00,9.39,99.77,0.86,15.46,12.99,15.43,8.17,2
2010-08-29 00:00:00,9.74,99.17,0.86,15.44,12.98,15.42,8.17,2
2010-08-29 01:00:00,9.85,99.55,0.85,15.42,12.98,15.41,8.17,2
2010-08-29 02:00:00,10.44,99.16,0.88,15.39,12.97,15.41,8.17,2
2010-08-29 03:00:00,10.09,98.86,0.87,15.36,12.95,15.4,8.18,2
2010-08-29 04:00:00,9.34,99.62,0.85,15.34,12.95,15.39,8.18,2
2010-08-29 05:00:00,9.22,100.88,0.9,15.3,12.93,15.38,8.19,2
2010-08-29 06:00:00,9.78,100.69,2.07,15.27,12.92,15.37,8.19,2
2010-08-29 07:00:00,10.4,99.4,5.99,15.24,12.92,15.36,8.19,2
2010-08-29 08:00:00,11.06,96.06,7.25,15.21,12.9,15.35,8.2,2
2010-08-29 09:00:00,11.76,93.01,12.67,15.18,12.9,15.34,8.2,2
2010-08-29 10:00:00,11.67,95.97,11.86,15.15,12.89,15.33,8.21,2
2010-08-29 11:00:00,11.86,98.46,20.61,15.12,12.87,15.32,8.22,2
2010-08-29 12:00:00,12.54,92.43,18.09,15.09,12.86,15.3,8.21,2
2010-08-29 13:00:00,12.76,93.16,24.4,15.07,12.85,15.29,8.22,2
2010-08-29 14:00:00,12.22,98.0,10.71,15.05,12.83,15.27,8.22,2
2010-08-29 15:00:00,12.33,101.56,19.99,15.03,12.83,15.26,8.22,2
2010-08-29 16:00:00,13.04,100.22,21.97,15.02,12.92,15.24,8.23,2
2010-08-29 17:00:00,13.32,98.32,13.21,15.0,12.97,15.23,8.23,2
2010-08-29 18:00:00,13.61,97.01,6.88,14.99,13.03,15.22,8.23,2
2010-08-29 19:00:00,13.05,98.1,1.87,14.98,13.06,15.2,8.24,2
2010-08-29 20:00:00,12.25,97.89,0.87,14.97,13.09,15.19,8.25,2
2010-08-29 21:00:00,11.86,98.34,0.89,14.96,13.1,15.17,8.24,2
2010-08-29 22:00:00,12.15,97.93,0.91,14.96,13.12,15.15,8.24,2
2010-08-29 23:00:00,11.99,97.06,0.88,14.95,13.13,15.14,8.26,2
2010-08-30 00:00:00,11.54,99.69,0.9,14.94,13.14,15.13,8.26,2
2010-08-30 01:00:00,11.47,101.39,0.9,14.93,13.14,15.11,8.27,2
2010-08-30 02:00:00,11.43,102.06,0.9,14.91,13.13,15.1,8.28,2
2010-08-30 03:00:00,11.2,102.34,0.89,14.9,13.14,15.09,8.28,2
2010-08-30 04:00:00,10.96,102.6,0.89,14.88,13.16,15.07,8.29,2
2010-08-30 05:00:00,11.0,102.82,0.9,14.87,13.19,15.06,8.29,2
2010-08-30 06:00:00,10.95,102.93,1.04,14.85,13.25,15.05,8.31,2
2010-08-30 07:00:00,10.98,103.06,2.2,14.83,13.4,15.04,8.32,2
2010-08-30 08:00:00,10.62,103.0,3.33,14.81,13.65,15.03,8.32,2
2010-08-30 09:00:00,10.65,103.29,7.17,14.78,14.12,15.02,8.34,2
2010-08-30 10:00:00,10.56,103.07,14.64,14.75,14.62,15.0,8.35,2
2010-08-30 11:00:00,10.69,102.94,13.62,14.72,14.82,14.99,8.36,2
2010-08-30 12:00:00,10.88,102.62,10.28,14.69,14.88,14.98,8.38,2
2010-08-30 13:00:00,11.04,102.15,15.67,14.67,14.87,14.97,8.42,2
2010-08-30 14:00:00,11.39,101.13,19.36,14.64,14.84,14.95,8.52,2
2010-08-30 15:00:00,11.64,99.9,12.98,14.62,14.8,14.94,8.69,2
2010-08-30 16:00:00,11.59,99.34,5.78,14.61,14.75,14.92,8.89,2
2010-08-30 17:00:00,11.75,99.89,7.22,14.59,14.71,14.91,9.1,2
2010-08-30 18:00:00,11.55,99.28,3.96,14.58,14.66,14.9,9.24,2
2010-08-30 19:00:00,11.57,100.76,1.53,14.57,14.61,14.88,9.33,2
2010-08-30 20:00:00,11.42,101.6,0.89,14.56,14.56,14.87,9.39,2
2010-08-30 21:00:00,11.41,102.11,0.91,14.55,14.52,14.85,9.44,2
2010-08-30 22:00:00,11.34,102.05,0.91,14.53,14.48,14.84,9.48,2
2010-08-30 23:00:00,11.38,101.7,0.9,14.52,14.44,14.83,9.5,2
2010-08-31 00:00:00,11.27,101.71,0.9,14.51,14.41,14.81,9.54,2
2010-08-31 01:00:00,11.05,101.58,0.91,14.5,14.36,14.8,9.56,2
2010-08-31 02:00:00,10.9,101.82,0.9,14.49,14.31,14.79,9.59,2
2010-08-31 03:00:00,11.04,101.96,0.89,14.47,14.27,14.77,9.61,2
2010-08-31 04:00:00,11.02,101.44,0.9,14.46,14.24,14.76,9.62,2
2010-08-31 05:00:00,10.84,101.53,0.93,14.45,14.2,14.75,9.64,2
2010-08-31 06:00:00,10.71,101.96,1.71,14.44,14.17,14.74,9.66,2
2010-08-31 07:00:00,10.74,102.25,5.09,14.42,14.13,14.72,9.67,2
2010-08-31 08:00:00,11.77,101.46,10.4,14.41,14.11,14.71,9.69,2
2010-08-31 09:00:00,12.99,94.9,12.59,14.39,14.07,14.7,9.72,2
2010-08-31 10:00:00,13.77,88.13,19.81,14.38,14.04,14.7,9.73,2
2010-08-31 11:00:00,14.64,78.22,26.13,14.37,14.0,14.69,9.74,2
2010-08-31 12:00:00,15.63,73.47,47.54,14.36,13.95,14.68,9.75,2
2010-08-31 13:00:00,15.86,70.1,33.71,14.36,13.89,14.68,9.75,2
2010-08-31 14:00:00,15.62,70.31,22.57,14.36,13.83,14.66,9.75,2
2010-08-31 15:00:00,15.92,69.11,27.9,14.36,13.77,14.66,9.75,2
2010-08-31 16:00:00,15.87,66.72,13.34,14.37,13.71,14.65,9.75,2
2010-08-31 17:00:00,15.92,61.43,14.01,14.38,13.66,14.63,9.74,2
2010-08-31 18:00:00,15.59,59.59,7.0,14.39,13.61,14.63,9.74,2
2010-08-31 19:00:00,14.05,69.81,1.71,14.41,13.57,14.62,9.74,2
2010-08-31 20:00:00,11.07,86.79,0.85,14.41,13.53,14.6,9.74,2
2010-08-31 21:00:00,9.01,95.03,0.89,14.42,13.5,14.58,9.73,2
2010-08-31 22:00:00,8.11,98.2,0.84,14.41,13.48,14.57,9.74,2
2010-08-31 23:00:00,7.48,99.54,0.86,14.41,13.45,14.56,9.74,2
2010-09-01 00:00:00,7.23,100.11,0.82,14.4,13.44,14.55,9.76,2
2010-09-01 01:00:00,6.73,100.61,0.81,14.38,13.42,14.54,9.76,2
2010-09-01 02:00:00,6.47,101.03,0.85,14.36,13.4,14.53,9.76,2
2010-09-01 03:00:00,6.24,101.32,0.82,14.33,13.38,14.53,9.77,2
2010-09-01 04:00:00,6.22,101.62,0.82,14.3,13.36,14.52,9.78,2
2010-09-01 05:00:00,6.27,101.77,0.81,14.27,13.35,14.51,9.77,2
2010-09-01 06:00:00,6.45,102.06,2.2,14.23,13.33,14.5,9.78,2
2010-09-01 07:00:00,7.74,102.52,4.46,14.2,13.32,14.5,9.79,2
2010-09-01 08:00:00,9.67,102.64,8.7,14.16,13.31,14.49,9.79,2
2010-09-01 09:00:00,11.29,102.48,9.93,14.13,13.29,14.49,9.8,2
2010-09-01 10:00:00,13.0,97.26,20.54,14.1,13.29,14.49,9.8,2
2010-09-01 11:00:00,14.39,85.86,26.03,14.07,13.28,14.48,9.8,2
2010-09-01 12:00:00,15.0,83.6,20.87,14.05,13.26,14.48,9.81,2
2010-09-01 13:00:00,14.82,84.55,11.08,14.03,13.22,14.47,9.8,2
2010-09-01 14:00:00,14.97,80.97,12.95,14.02,13.2,14.45,9.78,2
2010-09-01 15:00:00,14.68,86.88,11.71,14.03,13.17,14.44,9.78,2
2010-09-01 16:00:00,14.47,88.75,7.45,14.03,13.14,14.42,9.78,2
2010-09-01 17:00:00,14.14,93.58,6.76,14.04,13.11,14.41,9.77,2
2010-09-01 18:00:00,13.89,94.53,5.02,14.05,13.1,14.39,9.77,2
2010-09-01 19:00:00,13.01,97.03,1.94,14.06,13.07,14.38,9.77,2
2010-09-01 20:00:00,11.64,99.18,0.86,14.07,13.06,14.36,9.77,2
2010-09-01 21:00:00,10.57,100.44,0.88,14.07,13.03,14.35,9.77,2
2010-09-01 22:00:00,9.76,100.94,0.86,14.08,13.03,14.34,9.77,2
2010-09-01 23:00:00,9.07,101.19,0.83,14.08,13.01,14.32,9.76,2
2010-09-02 00:00:00,8.46,101.36,0.84,14.08,13.01,14.31,9.76,2
2010-09-02 01:00:00,8.01,101.45,0.83,14.07,13.0,14.3,9.77,2
2010-09-02 02:00:00,7.65,101.68,0.82,14.06,12.99,14.29,9.77,2
2010-09-02 03:00:00,7.59,101.79,0.83,14.05,12.98,14.28,9.78,2
2010-09-02 04:00:00,7.53,102.09,0.82,14.03,12.96,14.28,9.78,2
2010-09-02 05:00:00,7.99,102.15,0.85,14.01,12.96,14.27,9.78,2
2010-09-02 06:00:00,8.29,102.26,1.73,13.99,12.95,14.27,9.78,2
2010-09-02 07:00:00,9.02,102.51,4.07,13.96,12.95,14.26,9.78,2
2010-09-02 08:00:00,10.65,102.76,7.03,13.94,12.93,14.26,9.78,2
2010-09-02 09:00:00,12.56,102.54,13.03,13.91,12.93,14.26,9.78,2
2010-09-02 10:00:00,13.59,98.06,15.74,13.89,12.92,14.26,9.79,2
2010-09-02 11:00:00,14.67,88.95,22.47,13.87,12.92,14.25,9.78,2
2010-09-02 12:00:00,15.46,84.93,29.66,13.86,12.9,14.24,9.79,2
2010-09-02 13:00:00,15.64,80.71,29.73,13.85,12.87,14.24,9.78,2
2010-09-02 14:00:00,13.57,97.14,14.33,13.85,12.85,14.22,9.76,2
2010-09-02 15:00:00,14.2,98.06,18.65,13.86,12.82,14.21,9.76,2
2010-09-02 16:00:00,14.25,91.01,8.31,13.87,12.81,14.2,9.76,2
2010-09-02 17:00:00,12.51,98.09,7.45,13.88,12.78,14.19,9.75,2
2010-09-02 18:00:00,12.41,98.95,5.12,13.89,12.77,14.17,9.75,2
2010-09-02 19:00:00,12.05,99.63,1.23,13.9,12.76,14.16,9.75,2
2010-09-02 20:00:00,11.46,100.74,0.87,13.91,12.75,14.15,9.75,2
2010-09-02 21:00:00,10.24,100.88,0.88,13.92,12.74,14.14,9.75,2
2010-09-02 22:00:00,8.92,101.16,0.82,13.92,12.73,14.13,9.74,2
2010-09-02 23:00:00,7.99,101.4,0.85,13.92,12.72,14.12,9.75,2
2010-09-03 00:00:00,7.13,101.51,0.84,13.92,12.72,14.11,9.74,2
2010-09-03 01:00:00,6.2,101.66,0.81,13.91,12.71,14.1,9.75,2
2010-09-03 02:00:00,5.63,101.88,0.83,13.89,12.7,14.09,9.73,2
2010-09-03 03:00:00,5.13,101.95,0.82,13.87,12.69,14.09,9.74,2
2010-09-03 04:00:00,4.95,102.28,0.82,13.84,12.68,14.08,9.74,2
2010-09-03 05:00:00,5.52,102.64,0.81,13.81,12.67,14.07,9.74,2
2010-09-03 06:00:00,6.29,102.78,1.61,13.78,12.66,14.07,9.74,2
2010-09-03 07:00:00,7.14,102.93,5.26,13.75,12.66,14.07,9.74,2
2010-09-03 08:00:00,8.44,103.09,10.04,13.71,12.66,14.06,9.74,2
2010-09-03 09:00:00,10.61,102.76,19.71,13.68,12.65,14.06,9.75,2
2010-09-03 10:00:00,12.6,93.76,21.95,13.64,12.64,14.06,9.75,2
2010-09-03 11:00:00,13.64,75.85,27.36,13.62,12.63,14.06,9.75,2
2010-09-03 12:00:00,14.11,67.92,28.25,13.59,12.62,14.05,9.74,2
2010-09-03 13:00:00,14.65,61.54,48.16,13.58,12.58,14.04,9.73,2
2010-09-03 14:00:00,14.35,67.0,26.4,13.58,12.55,14.03,9.71,2
2010-09-03 15:00:00,13.97,72.76,14.51,13.58,12.52,14.02,9.7,2
2010-09-03 16:00:00,13.95,72.14,17.53,13.58,12.49,14.01,9.68,2
2010-09-03 17:00:00,14.42,70.34,11.96,13.59,12.46,13.99,9.67,2
2010-09-03 18:00:00,13.14,77.85,3.93,13.6,12.43,13.98,9.65,2
2010-09-03 19:00:00,11.3,92.34,1.34,13.61,12.41,13.96,9.64,2
2010-09-03 20:00:00,10.44,95.95,0.88,13.61,12.39,13.95,9.63,2
2010-09-03 21:00:00,9.26,97.77,0.84,13.63,12.37,13.93,9.63,2
2010-09-03 22:00:00,8.09,98.97,0.85,13.63,12.36,13.92,9.62,2
2010-09-03 23:00:00,7.05,99.28,0.85,13.63,12.36,13.9,9.62,2
2010-09-04 00:00:00,6.1,99.93,0.82,13.62,12.34,13.89,9.62,2
2010-09-04 01:00:00,5.32,99.97,0.84,13.6,12.33,13.88,9.61,2
2010-09-04 02:00:00,4.81,100.6,0.83,13.59,12.33,13.87,9.61,2
2010-09-04 03:00:00,5.37,100.95,0.8,13.56,12.32,13.86,9.62,2
2010-09-04 04:00:00,6.03,101.22,0.83,13.54,12.31,13.86,9.61,2
2010-09-04 05:00:00,6.6,101.19,0.82,13.51,12.3,13.86,9.6,2
2010-09-04 06:00:00,6.84,101.47,1.04,13.48,12.3,13.85,9.6,2
2010-09-04 07:00:00,7.36,102.0,3.24,13.45,12.3,13.85,9.61,2
2010-09-04 08:00:00,8.23,102.31,4.41,13.41,12.29,13.84,9.61,2
2010-09-04 09:00:00,9.11,102.59,9.46,13.38,12.29,13.84,9.61,2
2010-09-04 10:00:00,10.23,102.84,15.06,13.35,12.29,13.83,9.61,2
2010-09-04 11:00:00,11.04,102.64,16.76,13.32,12.27,13.82,9.61,2
2010-09-04 12:00:00,11.67,102.03,30.15,13.3,12.27,13.81,9.61,2
2010-09-04 13:00:00,12.87,90.81,44.4,13.28,12.27,13.8,9.61,2
2010-09-04 14:00:00,13.69,80.07,40.68,13.27,12.26,13.8,9.59,2
2010-09-04 15:00:00,14.55,71.69,26.42,13.27,12.23,13.79,9.59,2
2010-09-04 16:00:00,13.96,76.98,13.6,13.27,12.21,13.77,9.57,2
2010-09-04 17:00:00,13.73,76.67,6.78,13.29,12.18,13.76,9.56,2
2010-09-04 18:00:00,12.17,90.98,2.8,13.3,12.16,13.75,9.55,2
2010-09-04 19:00:00,10.72,96.27,1.12,13.31,12.15,13.73,9.53,2
2010-09-04 20:00:00,9.54,97.94,0.85,13.33,12.13,13.71,9.54,2
2010-09-04 21:00:00,9.34,99.13,0.81,13.34,12.12,13.7,9.53,2
2010-09-04 22:00:00,9.23,98.87,0.83,13.34,12.11,13.69,9.52,2
2010-09-04 23:00:00,8.12,98.94,0.84,13.35,12.1,13.68,9.52,2
2010-09-05 00:00:00,7.45,99.76,0.83,13.34,12.1,13.67,9.52,2
2010-09-05 01:00:00,6.42,99.81,0.82,13.33,12.1,13.66,9.52,2
2010-09-05 02:00:00,5.76,99.79,0.84,13.32,12.09,13.65,9.51,2
2010-09-05 03:00:00,5.07,100.19,0.83,13.3,12.08,13.64,9.52,2
2010-09-05 04:00:00,4.71,100.24,0.82,13.28,12.07,13.63,9.51,2
2010-09-05 05:00:00,4.75,100.62,0.81,13.25,12.07,13.62,9.51,2
